Pincode,AreaCode,ProcessCode,HubZoneName,HubCity,HubState,COD,PrePaid,HasReversePickUpService,xpressbee,delhivery,shadowfax,dtdc,disableclientidsno
247231,,,North,Saharanpur,UTTAR PRADESH,N,N,Y,,,,,
247232,,,North,Saharanpur,UTTAR PRADESH,N,N,Y,,,,,
247239,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247323,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247325,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247402,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247669,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247672,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247673,,,North,SAHARANPUR,UTTAR PRADESH,Y,Y,Y,,,,,
247769,,,North,Saharanpur,UTTAR PRADESH,N,N,Y,,,,,
243636,,,North,Sahaswan,UTTAR PRADESH,N,N,Y,,,,,
243638,,,North,SAHASWAN,UTTAR PRADESH,N,N,N,,,,,
243640,,,North,Sahaswan,UTTAR PRADESH,N,N,N,,,,,
243724,,,North,Sahaswan,UTTAR PRADESH,N,N,Y,,,,,
221113,,,North,SAIDPUR,UTTAR PRADESH,Y,Y,Y,,,,,
221131,,,North,SAIDPUR,UTTAR PRADESH,Y,Y,Y,,,,,
206245,,,North,Saifai,UTTAR PRADESH,N,N,Y,,,,,
101218,,,North,Sambhal,UTTAR PRADESH,N,N,Y,,,,,
244003,,,North,Sambhal,UTTAR PRADESH,N,N,Y,,,,,
244242,,,North,Sambhal,UTTAR PRADESH,N,N,Y,,,,,
244255,,,North,Sambhal,UTTAR PRADESH,N,N,Y,,,,,
244303,,,North,Sambhal,UTTAR PRADESH,Y,Y,Y,,,,,
244304,,,North,Sambhal,UTTAR PRADESH,Y,Y,Y,,,,,
101156,,,North,SANDILA,UTTAR PRADESH,N,N,Y,,,,,
209868,,,North,SANDILA,UTTAR PRADESH,N,N,Y,,,,,
241304,,,North,SANDILA,UTTAR PRADESH,Y,Y,Y,,,,,
261401,,,North,SANDILA,UTTAR PRADESH,Y,Y,N,,,,,
261402,,,North,SANDILA,UTTAR PRADESH,Y,Y,Y,,,,,
241123,,,North,Shahabad,UTTAR PRADESH,N,N,Y,,,,,
241124,,,North,Shahabad,UTTAR PRADESH,Y,Y,Y,,,,,
241125,,,North,Shahabad,UTTAR PRADESH,Y,Y,Y,,,,,
243303,,,North,Shahabad-UP,UTTAR PRADESH,N,N,Y,,,,,
244926,,,North,Shahabad-UP,UTTAR PRADESH,N,N,Y,,,,,
242001,,,North,Shahijahanpur,UTTAR PRADESH,Y,Y,Y,,,,,
242226,,,North,Shahijahanpur,UTTAR PRADESH,Y,Y,Y,,,,,
242306,,,North,Shahijahanpur,UTTAR PRADESH,Y,Y,Y,,,,,
242005,,,North,Shahjahanpur,UTTAR PRADESH,N,N,Y,,,,,
242223,,,North,Shahjahanpur,UTTAR PRADESH,N,N,Y,,,,,
242406,,,North,Shahjahanpur,UTTAR PRADESH,N,N,Y,,,,,
242407,,,North,Shahjahanpur,UTTAR PRADESH,N,N,Y,,,,,
244301,,,North,Shambhal,UTTAR PRADESH,Y,Y,Y,,,,,
244302,,,North,Shambhal,UTTAR PRADESH,Y,Y,Y,,,,,
247771,,,North,SHAMLI,UTTAR PRADESH,N,N,Y,,,,,
247773,,,North,Shamli,UTTAR PRADESH,N,N,Y,,,,,
247774,,,North,SHAMLI,UTTAR PRADESH,N,N,Y,,,,,
247775,,,North,SHAMLI,UTTAR PRADESH,N,N,Y,,,,,
247776,,,North,SHAMLI,UTTAR PRADESH,N,N,Y,,,,,
247777,,,North,SHAMLI,UTTAR PRADESH,N,N,Y,,,,,
247778,,,North,Shamli,UTTAR PRADESH,N,N,Y,,,,,
251305,,,North,SHAMLI,UTTAR PRADESH,N,N,Y,,,,,
486220,,,North,Shankargarh,UTTAR PRADESH,N,N,Y,,,,,
486226,,,North,Shankargarh,UTTAR PRADESH,N,N,Y,,,,,
205121,,,North,Shikohabad,UTTAR PRADESH,N,N,Y,,,,,
205130,,,North,Shikohabad,UTTAR PRADESH,N,N,Y,,,,,
205135,,,North,Shikohabad,UTTAR PRADESH,Y,Y,Y,,,,,
205145,,,North,Shikohabad,UTTAR PRADESH,N,N,Y,,,,,
205147,,,North,Shikohabad,UTTAR PRADESH,N,N,Y,,,,,
205151,,,North,SHIKOHABAD,UTTAR PRADESH,Y,Y,Y,,,,,
283130,,,North,Shikohabad,UTTAR PRADESH,N,N,Y,,,,,
